Feature,Statistical Test,Global p-value,Global significance,Mean Healthy Left B,SD Healthy Left B,Number of samples in Healthy Left B,Mean Sick Left C,SD Sick Left C,Number of samples in Sick Left C,Mean Sick Left E,SD Sick Left E,Number of samples in Sick Left E,p-value Healthy Left B vs Sick Left C,Significance Healthy Left B vs Sick Left C,p-value Healthy Left B vs Sick Left E,Significance Healthy Left B vs Sick Left E,p-value Sick Left C vs Sick Left E,Significance Sick Left C vs Sick Left E,feature,change value,change_effect_size,direction
Mean angle velocity at peak - rhindlimb - knee std,Levene,0.2193830018821083,n.s.,2.4269252772061867,0.8980869744318738,10,2.4974402447041752,1.2012509251005685,10,1.9195259837854828,0.6294574051589973,10,1.0,n.s.,1.0,n.s.,0.2276609961802326,n.s.,Mean angle velocity at peak - rhindlimb - knee std,-0.4368843259227153,-0.4119384069127639,away_from_healthy
Mean angle velocity at peak - rhindlimb - lHindfingers (rad/s),Circular,0.664080023022525,n.s.,18.92298447258767,8.167298383069866,10,22.065034978732545,9.445573037756374,10,21.10394838122699,9.213893809913802,10,0.9600938141268505,n.s.,0.43494716691578617,n.s.,1.0,n.s.,Mean angle velocity at peak - rhindlimb - lHindfingers (rad/s),0.961086597505556,0.10884828085810305,towards_healthy
Mean angle velocity at peak - rhindlimb - lHindfingers std,Levene,0.33956540725681633,n.s.,9.047286563837819,4.657148222635936,10,7.091908591299618,3.2717905330547397,10,5.808561639374479,3.3464600850024886,10,0.8389244497841531,n.s.,0.6983881234337377,n.s.,1.0,n.s.,Mean angle velocity at peak - rhindlimb - lHindfingers std,-1.2833469519251395,-0.31888139877170546,away_from_healthy
Mean angle velocity at peak - rhindlimb - lHindpaw (rad/s),Circular,0.013495097471372935,*,9.392766220869095,3.76871316029901,10,2.033651785229663,7.873330374077691,10,3.6250745197006493,4.135270107943741,10,0.22412130751472384,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - rhindlimb - lHindpaw (rad/s),1.591422734470986,0.2578364768543304,towards_healthy
Mean angle velocity at peak - rhindlimb - lHindpaw std,Levene,0.8695764988453047,n.s.,6.00888284530174,2.7855970972828863,10,4.641258184204606,3.010108346375604,10,4.504233391956706,2.2913912810280137,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - rhindlimb - lHindpaw std,-0.13702479224789954,-0.04724950215518513,away_from_healthy
Mean angle velocity at peak - spine - base (rad/s),Circular,0.03382639160926492,*,-0.29601236223782756,0.9052151091395906,10,-0.03110503019102303,0.7342083180676321,10,0.6761066552031962,0.7809829471599457,10,1.0,n.s.,0.07617786720293798,n.s.,0.15974734190863796,n.s.,Mean angle velocity at peak - spine - base (rad/s),-0.7072116853942192,-0.858100986127545,away_from_healthy
Mean angle velocity at peak - spine - base std,Levene,0.5045686038862115,n.s.,1.3057553620335747,0.6468587977683455,10,1.0694618191431906,0.7748802041952476,10,0.9279417578333916,0.3504306517673165,10,1.0,n.s.,0.6555498070256602,n.s.,0.8827188738961587,n.s.,Mean angle velocity at peak - spine - base std,-0.141520061309799,-0.19827800872591023,away_from_healthy
Mean angle velocity at peak - spine - head (rad/s),Circular,0.1900697277361756,n.s.,-0.20484458006308404,0.6583589960713792,10,-0.0023638242737626268,0.5695298946737635,10,-0.18205908048318578,0.33757381306655876,10,1.0,n.s.,0.2522259005314082,n.s.,0.7154355329014055,n.s.,Mean angle velocity at peak - spine - head (rad/s),0.17969525620942314,0.29192686319956795,towards_healthy
Mean angle velocity at peak - spine - head std,Levene,0.10311534894328607,n.s.,0.6527413488382141,0.4433867767700484,10,0.8181101882162427,0.2444730255679444,10,0.7314405331566889,0.3973946145890047,10,0.03690523820309935,*,1.0,n.s.,0.7042733263618436,n.s.,Mean angle velocity at peak - spine - head std,0.08666965505955382,0.24207942062148824,towards_healthy
Mean angle velocity at peak - spine - spine 1 (rad/s),Circular,0.773365529309605,n.s.,-0.3764336228327922,1.1599585115858282,10,-0.3184466983736386,1.1697835423229412,10,-0.007620088749590526,1.3537366731564342,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - spine - spine 1 (rad/s),-0.31082660962404807,-0.2668311241793463,away_from_healthy
Mean angle velocity at peak - spine - spine 1 std,Levene,0.7250267414120293,n.s.,1.2893047175265546,0.5653267343787114,10,0.7812376255817934,0.662190563148146,10,1.2127023492655393,0.4534119979597407,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - spine - spine 1 std,0.4314647236837459,0.700809078352363,towards_healthy
Mean angle velocity at peak - spine - spine 2 (rad/s),Circular,0.04013817749450345,*,-0.5758223538578686,0.7260401288579397,10,0.13643410251630705,0.794336993889619,10,-0.8562602260793412,1.002999856873834,10,0.14724916073128494,n.s.,1.0,n.s.,0.1517402558104856,n.s.,Mean angle velocity at peak - spine - spine 2 (rad/s),0.43181858415270313,0.5674691540140302,towards_healthy
Mean angle velocity at peak - spine - spine 2 std,Levene,0.7674461235018584,n.s.,1.186105754143941,0.5517312008626718,10,1.0334817952565412,0.6635007161946788,10,0.8220019057995582,0.43953280997927197,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - spine - spine 2 std,-0.21147988945698293,-0.346585780334617,away_from_healthy
Mean angle velocity at peak - spine - spine 3 (rad/s),Circular,0.03848865580795236,*,0.6858408491538821,0.5860664279233434,10,-0.13298261308579087,1.7239945954801392,10,-0.6805619973290277,0.7332281307308038,10,0.01644517659090914,*,0.0005228747205276302,***,0.9717184547319242,n.s.,Mean angle velocity at peak - spine - spine 3 (rad/s),-0.5475793842432369,-0.42528393390682834,away_from_healthy
Mean angle velocity at peak - spine - spine 3 std,Levene,0.6320821584616949,n.s.,1.392727089708329,0.5431522227066992,10,1.666463631906574,0.5529472824786711,10,1.1064657039547288,0.7347653630095036,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - spine - spine 3 std,-0.012524843555355325,-0.022852566626346965,away_from_healthy
Mean angle velocity at peak - spine - spine 4 (rad/s),Circular,0.09525284710231079,n.s.,0.11867781124983365,0.7019253646138046,10,0.7736048401814968,0.6241262764325204,10,0.5196616453748137,0.6255230107352566,10,0.1527471383455128,n.s.,0.714544753029942,n.s.,1.0,n.s.,Mean angle velocity at peak - spine - spine 4 (rad/s),0.25394319480668304,0.38234901026580037,towards_healthy
Mean angle velocity at peak - spine - spine 4 std,Levene,0.019116885186752777,*,1.1263675280793948,0.6794121151087907,10,1.0292432945165593,0.5384135954915492,10,0.9039445846790206,0.31959765982311555,10,0.9624923282806971,n.s.,0.02361366219837808,*,0.14170807147506592,n.s.,Mean angle velocity at peak - spine - spine 4 std,-0.12529870983753866,-0.20440898784851147,away_from_healthy
Mean angle velocity at peak - tail - base (rad/s),Circular,0.21559916215501362,n.s.,-0.40237182373674835,0.7722957986634917,10,-0.08518198069539662,0.6082434622117551,10,0.22356749417880165,0.9176153589157415,10,0.7823045006781123,n.s.,0.4311562990138235,n.s.,1.0,n.s.,Mean angle velocity at peak - tail - base (rad/s),-0.3087494748741983,-0.4441631866968407,away_from_healthy
Mean angle velocity at peak - tail - base std,Levene,0.9997869496803082,n.s.,0.7850094740638187,0.4869122495522378,10,0.7929395781910927,0.5400900877535187,10,0.7960906584380483,0.4492833346893557,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - tail - base std,-0.00315108024695554,-0.00612825185316044,away_from_healthy
Mean angle velocity at peak - tail - tail 1 (rad/s),Circular,0.7005790396834597,n.s.,0.19547042708699408,0.9319267221270144,10,0.34986561822782875,0.7384992496878554,10,0.46264439615143865,0.9074026459614952,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - tail - tail 1 (rad/s),-0.11277877792360991,-0.13413368745108578,away_from_healthy
Mean angle velocity at peak - tail - tail 1 std,Levene,0.23885154839838332,n.s.,1.199216402373408,0.7633305784810511,10,1.1338095580567633,0.5536916576959386,10,1.0162596139404492,0.42681951108496463,10,1.0,n.s.,0.38852724666966143,n.s.,0.8050699139621778,n.s.,Mean angle velocity at peak - tail - tail 1 std,-0.11754994411631414,-0.17628930696620607,away_from_healthy
Mean angle velocity at peak - tail - tail 2 (rad/s),Circular,0.2590361903763296,n.s.,-0.11544623468496726,1.2998681410616237,10,0.26952450685310647,0.8344765288830772,10,0.4470822707600829,0.7922717843976722,10,0.6259926211833738,n.s.,0.7856326723421423,n.s.,1.0,n.s.,Mean angle velocity at peak - tail - tail 2 (rad/s),-0.17755776390697642,-0.16256187258278032,away_from_healthy
Mean angle velocity at peak - tail - tail 2 std,Levene,0.009075835025778304,**,1.4132568166851125,0.9648418824704761,10,0.8701296924430805,0.28774527012453105,10,0.9992334087004373,0.5133952611284619,10,0.021124146603215113,*,0.20407319098359095,n.s.,0.4995929629485939,n.s.,Mean angle velocity at peak - tail - tail 2 std,0.12910371625735684,0.18134071931293533,towards_healthy
Mean angle velocity at peak - tail - tail 3 (rad/s),Circular,0.7362905611915644,n.s.,0.641872551204721,1.4235781342665585,10,0.32833945732661113,1.0480440819005343,10,0.2748121330428044,1.3202186548803623,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - tail - tail 3 (rad/s),-0.05352732428380674,-0.042822057423208805,away_from_healthy
Mean angle velocity at peak - tail - tail 3 std,Levene,0.8771050523350342,n.s.,0.952860217358003,0.49827086569062823,10,1.1970152114025492,0.6080596125066702,10,1.236691962706438,0.5968852873178006,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - tail - tail 3 std,-0.039676751303888924,-0.07137616825308084,away_from_healthy
Mean angle velocity at peak - tail - tail 4 (rad/s),Circular,0.712389283725416,n.s.,-0.8684392395703769,1.9990607450633748,10,-0.39057981626894717,1.6218833386491749,10,-1.0488194577853993,1.8630009369985092,10,0.28204486018367936,n.s.,0.9278643870689272,n.s.,1.0,n.s.,Mean angle velocity at peak - tail - tail 4 (rad/s),0.2974792050864074,0.16342606941560825,towards_healthy
Mean angle velocity at peak - tail - tail 4 std,Levene,0.8769827936174275,n.s.,1.8494087309583076,0.6831203607606244,10,1.5628486050031138,0.6629086318834431,10,1.305894600497425,0.7990760071055548,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at peak - tail - tail 4 std,-0.25695400450568884,-0.38175261079109885,away_from_healthy
Mean angle velocity at stance - rforelimb - elbow (rad/s),Circular,0.013767645089000734,*,-8.669736489557241,5.525208548651304,10,-16.542043990946826,5.120867581647952,10,-15.11533665185738,6.976278806336197,10,0.11861655465778398,n.s.,1.0,n.s.,0.46190632185113245,n.s.,Mean angle velocity at stance - rforelimb - elbow (rad/s),1.4267073390894467,0.26783190719962163,towards_healthy
Mean angle velocity at stance - rforelimb - elbow std,Levene,0.49913103642718204,n.s.,8.66667798813948,3.117578450371656,10,5.181318540153712,2.4175669920392586,10,4.034204389868662,1.8804614550350274,10,1.0,n.s.,0.7236711543773395,n.s.,1.0,n.s.,Mean angle velocity at stance - rforelimb - elbow std,-1.1471141502850504,-0.4112084802928033,away_from_healthy
Mean angle velocity at stance - rforelimb - lForepaw (rad/s),Circular,0.018685217348063554,*,-33.14452178113481,13.570752171273389,10,-7.17856514767395,20.89455571160056,10,-19.929208646990045,21.207711241924482,10,0.5051221515457818,n.s.,0.019994266295112115,*,0.8872556418410014,n.s.,Mean angle velocity at stance - rforelimb - lForepaw (rad/s),12.750643499316094,0.7237515654327507,towards_healthy
Mean angle velocity at stance - rforelimb - lForepaw std,Levene,0.1729339926905761,n.s.,15.145233767948572,10.733505339606637,10,19.59138207482365,14.449214194651024,10,13.9561040809496,6.49493099509545,10,1.0,n.s.,0.2653821043458383,n.s.,0.29334179325232607,n.s.,Mean angle velocity at stance - rforelimb - lForepaw std,3.2570186198761064,0.2559003177688369,towards_healthy
Mean angle velocity at stance - rforelimb - shoulder (rad/s),Circular,0.31570945805094547,n.s.,3.6356944189349063,3.0969644252096695,10,5.302922633175134,3.546526240041124,10,3.467579954764777,2.652509665398379,10,1.0,n.s.,0.5449540144137066,n.s.,0.5189890817106961,n.s.,Mean angle velocity at stance - rforelimb - shoulder (rad/s),1.4991137500700988,0.45027327497396447,towards_healthy
Mean angle velocity at stance - rforelimb - shoulder std,Levene,0.3208929490157966,n.s.,1.8188563504287203,0.8409236311249776,10,3.0833389653468033,2.562281877439908,10,1.2282103025263487,0.8438366457872923,10,0.8071266002981587,n.s.,1.0,n.s.,0.8763623655438573,n.s.,Mean angle velocity at stance - rforelimb - shoulder std,0.6738365670157114,0.35336983234160085,towards_healthy
Mean angle velocity at stance - rforelimb - wrist (rad/s),Circular,0.0006913213435326482,***,9.134106042300198,11.817585611977806,10,-9.625323619318475,7.322355597287071,10,-7.863980861887167,12.17490550278054,10,0.7561551933799482,n.s.,0.9530889026558991,n.s.,1.0,n.s.,Mean angle velocity at stance - rforelimb - wrist (rad/s),1.7613427574313114,0.1791736565694577,towards_healthy
Mean angle velocity at stance - rforelimb - wrist std,Levene,0.014310454120447355,*,16.771454111718132,8.30360499084105,10,14.62320290258371,10.15711259429778,10,12.134808914632488,3.901454461665373,10,0.39356719252069483,n.s.,0.7542462854205269,n.s.,0.0005046473710788712,***,Mean angle velocity at stance - rforelimb - wrist std,-2.4883939879512216,-0.26823936953726557,away_from_healthy
Mean angle velocity at stance - rhindlimb - ankle (rad/s),Circular,0.10852418719556675,n.s.,3.5543808837866293,3.9157969015916274,10,2.201248853744157,2.3604841661717257,10,0.6812141878585101,2.1850217837915586,10,0.41697624138965644,n.s.,0.6339020803348852,n.s.,0.0232516044006148,*,Mean angle velocity at stance - rhindlimb - ankle (rad/s),-1.5200346658856465,-0.47015359347245034,away_from_healthy
Mean angle velocity at stance - rhindlimb - ankle std,Levene,0.22590137985569528,n.s.,3.1311034836505365,2.9943757052137627,10,1.9230585835988658,0.9721747162945028,10,1.6332899659873454,1.0982904675347127,10,0.5561745783194666,n.s.,0.7689164216140968,n.s.,1.0,n.s.,Mean angle velocity at stance - rhindlimb - ankle std,-0.2897686176115204,-0.130166322709306,away_from_healthy
Mean angle velocity at stance - rhindlimb - hip (rad/s),Circular,0.0515980291646723,n.s.,-6.733830668631394,2.4841765673758376,10,-8.951627254461904,1.6214014810585078,10,-8.056750553157112,1.5730117686561538,10,1.0,n.s.,1.0,n.s.,0.6357091016946591,n.s.,Mean angle velocity at stance - rhindlimb - hip (rad/s),0.894876701304792,0.42661388661681376,towards_healthy
Mean angle velocity at stance - rhindlimb - hip std,Levene,0.16234932485318876,n.s.,3.2844549961411182,1.7729925129079953,10,1.2762738699371639,1.1265131738530265,10,1.6638344133209624,0.6288610064003132,10,1.0,n.s.,0.21858400317647816,n.s.,0.6970350052072468,n.s.,Mean angle velocity at stance - rhindlimb - hip std,0.38756054338379853,0.2609218822509454,towards_healthy
Mean angle velocity at stance - rhindlimb - knee (rad/s),Circular,0.32057377591719216,n.s.,1.1203127933928871,1.8744503511641117,10,2.435301817247098,1.98808862964646,10,2.0942540038434307,2.07523612029792,10,1.0,n.s.,1.0,n.s.,0.9863123842360989,n.s.,Mean angle velocity at stance - rhindlimb - knee (rad/s),0.3410478134036672,0.17651617757774282,towards_healthy
Mean angle velocity at stance - rhindlimb - knee std,Levene,0.019734408168740843,*,2.2592853107525466,0.9969047201666582,10,1.3730600865098612,0.37631992856091045,10,1.9073940898479094,1.1302152793576221,10,0.018187050728242015,*,1.0,n.s.,0.037143442144311103,*,Mean angle velocity at stance - rhindlimb - knee std,0.5343340033380481,0.709163762710094,towards_healthy
Mean angle velocity at stance - rhindlimb - lHindfingers (rad/s),Circular,0.8042104657777596,n.s.,0.5676977703893676,1.537724594986765,10,0.32505595269781357,1.703763370784566,10,0.7939368924711638,1.499837143822236,10,1.0,n.s.,1.0,n.s.,0.4939673770254702,n.s.,Mean angle velocity at stance - rhindlimb - lHindfingers (rad/s),0.016402695609757878,0.010107221970098902,towards_healthy
Mean angle velocity at stance - rhindlimb - lHindfingers std,Levene,0.6519139201540963,n.s.,1.9847782332310846,1.0166306566426577,10,2.162056982526142,1.2154381348010577,10,1.796302061711414,0.9550315169168899,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at stance - rhindlimb - lHindfingers std,-0.011197422224613174,-0.009993660514733492,away_from_healthy
Mean angle velocity at stance - rhindlimb - lHindpaw (rad/s),Circular,0.23364414785496762,n.s.,-9.0436475552163,4.561796785412739,10,-11.34728480139777,3.140766656102765,10,-8.652757475249697,3.292414072616996,10,0.45165762586746416,n.s.,1.0,n.s.,0.596996546985774,n.s.,Mean angle velocity at stance - rhindlimb - lHindpaw (rad/s),1.9127471662148672,0.48840993623551804,towards_healthy
Mean angle velocity at stance - rhindlimb - lHindpaw std,Levene,0.2520720471055184,n.s.,3.396165207799773,2.403703464460818,10,3.7927385871888917,2.3338975576167296,10,2.4212709393644074,1.3127546052217884,10,1.0,n.s.,0.8245563599669385,n.s.,0.10445195314674546,n.s.,Mean angle velocity at stance - rhindlimb - lHindpaw std,-0.5783208890462466,-0.2441143180892428,away_from_healthy
Mean angle velocity at stance - spine - base (rad/s),Circular,0.5708085685581483,n.s.,-0.5866401694712875,1.038537968340681,10,-0.6901711836101134,0.6811176905858187,10,-0.6971702166242458,0.5858074280103193,10,1.0,n.s.,0.9491216296223969,n.s.,1.0,n.s.,Mean angle velocity at stance - spine - base (rad/s),-0.006999033014132405,-0.007969717518643069,away_from_healthy
Mean angle velocity at stance - spine - base std,Levene,0.7124539958478862,n.s.,0.9403166039750184,0.4658411298606156,10,0.9353197238998143,0.5446774563734719,10,1.080316496028294,0.5841306074664561,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at stance - spine - base std,-0.13500301197807163,-0.2663860618970702,away_from_healthy
Mean angle velocity at stance - spine - head (rad/s),Circular,0.3878406397063314,n.s.,0.36856118179086533,0.8431748664971658,10,0.7792399031942844,0.6954160892992046,10,0.43828935043895056,0.53111710000246,10,0.5964772269985168,n.s.,1.0,n.s.,0.9484545325538609,n.s.,Mean angle velocity at stance - spine - head (rad/s),0.3409505527553338,0.4411687119494968,towards_healthy
Mean angle velocity at stance - spine - head std,Levene,0.6326834378090568,n.s.,0.5687393550559848,0.3501699225783854,10,0.5945468453996134,0.3223806453668502,10,0.7740003527512177,0.3436485022242245,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle velocity at stance - spine - head std,-0.17945350735160426,-0.533195638000368,away_from_healthy
